epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8218,0.88759,3.07442,1.37034,0.00397,1,0.50477,0.39285,0.75954,3.15967,1.32262,0.0002,0.0002,0.0002
